tweet_id,tweet_date,source,text,rating_numerator,rating_denominator,name,favorite_count,favorited,full_text,id,retweet_count,retweeted,breed,confidence,stage,gender
783391753726550016,2016-10-04 19:42:03,iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13.0,13.0,Godi,17341.0,False,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,7.8339175372655e+17,5646.0,False,Norwegian_elkhound,0.87713,,male
783334639985389568,2016-10-04 15:55:06,iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,12.0,Dave,29929.0,False,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,7.833346399853896e+17,12007.0,False,Cardigan,0.593858,,male
783085703974514689,2016-10-03 23:25:55,iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11.0,11.0,Earl,,,,,,,Chesapeake_Bay_retriever,0.240602,,male
782969140009107456,2016-10-03 15:42:44,iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,12.0,Cali,24749.0,False,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,7.829691400091075e+17,7574.0,False,golden_retriever,0.17139300000000002,,female
782747134529531904,2016-10-03 01:00:34,iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11.0,11.0,Deacon,7671.0,False,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,7.827471345295319e+17,1443.0,False,golden_retriever,0.560699,doggo,male
782722598790725632,2016-10-02 23:23:04,iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10.0,Penny,17734.0,False,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",7.827225987907256e+17,5525.0,False,Irish_setter,0.574557,,female
782598640137187329,2016-10-02 15:10:30,iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11.0,11.0,Timmy,,,,,,,malamute,0.8408709999999999,,male
782305867769217024,2016-10-01 19:47:08,iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12.0,12.0,Sampson,17091.0,False,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,7.82305867769217e+17,5727.0,False,briard,0.5044270000000001,doggo,male
781661882474196992,2016-09-30 01:08:10,iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5.0,5.0,None,10716.0,False,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,7.81661882474197e+17,2791.0,False,Pembroke,0.438087,,NaN
781524693396357120,2016-09-29 16:03:01,iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12.0,12.0,None,21278.0,False,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,7.815246933963571e+17,5705.0,False,Chesapeake_Bay_retriever,0.0035225,,NaN
781251288990355457,2016-09-28 21:56:36,iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11.0,11.0,Oakley,,,,,,,Mexican_hairless,0.8877709999999999,,male
781163403222056960,2016-09-28 16:07:23,iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10.0,10.0,None,10050.0,False,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",7.81163403222057e+17,2803.0,False,Shetland_sheepdog,0.973841,,NaN
780858289093574656,2016-09-27 19:54:58,iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10.0,10.0,Dash,7367.0,False,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",7.808582890935747e+17,2055.0,False,Chesapeake_Bay_retriever,0.488555,,male
780800785462489090,2016-09-27 16:06:28,iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11.0,11.0,Koda,,,,,,,Siberian_husky,0.951963,,male
780601303617732608,2016-09-27 02:53:48,iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12.0,12.0,Hercules,12407.0,False,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,7.806013036177326e+17,3427.0,False,Saint_Bernard,0.995143,,male
780543529827336192,2016-09-26 23:04:13,iPhone,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12.0,12.0,None,6473.0,False,Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,7.805435298273362e+17,1781.0,False,golden_retriever,0.628312,,NaN
780459368902959104,2016-09-26 17:29:48,iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11.0,11.0,Bear,5425.0,False,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",7.804593689029591e+17,1105.0,False,Great_Dane,0.382491,,male
780192070812196864,2016-09-25 23:47:39,iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11.0,11.0,None,8921.0,False,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,7.801920708121969e+17,2302.0,False,vizsla,0.144012,,NaN
779834332596887552,2016-09-25 00:06:08,iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11.0,11.0,Scout,19401.0,False,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,7.798343325968876e+17,7245.0,False,golden_retriever,0.99383,,male
779123168116150273,2016-09-23 01:00:13,iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12.0,12.0,Reggie,,,,,,,toy_poodle,0.43108,,male
779056095788752897,2016-09-22 20:33:42,iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13.0,13.0,None,,,,,,,Chihuahua,0.721188,,NaN
778990705243029504,2016-09-22 16:13:51,iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11.0,11.0,Jay,20475.0,False,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,7.789907052430295e+17,7403.0,False,cocker_spaniel,0.7153510000000001,,male
778748913645780993,2016-09-22 00:13:04,iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11.0,11.0,Mya,,,,,,,Staffordshire_bullterrier,0.351434,,female
778650543019483137,2016-09-21 17:42:10,iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10.0,10.0,Strider,,,,,,,German_shepherd,0.515699,,male
778624900596654080,2016-09-21 16:00:17,iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11.0,11.0,Penny,4752.0,False,This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,7.786249005966541e+17,1037.0,False,Airedale,0.786089,,female
778408200802557953,2016-09-21 01:39:11,iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14.0,14.0,None,,,,,,,Pembroke,0.8483620000000001,,NaN
778383385161035776,2016-09-21 00:00:35,iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13.0,13.0,Nala,5988.0,False,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,7.783833851610358e+17,1129.0,False,collie,0.345266,,female
778286810187399168,2016-09-20 17:36:50,iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11.0,11.0,Stanley,10649.0,False,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,7.782868101873992e+17,3384.0,False,Boston_bull,0.32207,,male
778039087836069888,2016-09-20 01:12:28,iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12.0,12.0,None,8700.0,False,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,7.780390878360699e+17,2707.0,False,German_shepherd,0.717776,pupper,NaN
778027034220126208,2016-09-20 00:24:34,iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,11.27,27.0,Sophie,6703.0,False,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,7.780270342201262e+17,1654.0,False,clumber,0.946718,pupper,female
777885040357281792,2016-09-19 15:00:20,iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3.0,3.0,Wesley,6510.0,False,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,7.778850403572818e+17,1667.0,False,Afghan_hound,0.123529,,male
777684233540206592,2016-09-19 01:42:24,iPhone,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,12.0,None,11485.0,False,"""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",7.776842335402066e+17,2997.0,False,cocker_spaniel,0.253442,,NaN
777621514455814149,2016-09-18 21:33:11,iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12.0,12.0,Derek,,,,,,,chow,0.999823,,male
777189768882946048,2016-09-17 16:57:35,iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12.0,12.0,Jeffrey,14614.0,False,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,7.77189768882946e+17,4395.0,False,Chihuahua,0.988412,,male
776813020089548800,2016-09-16 16:00:31,iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12.0,12.0,Solomon,4987.0,False,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,7.768130200895488e+17,1239.0,False,toy_poodle,0.51661,,male
776477788987613185,2016-09-15 17:48:25,iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11.0,11.0,Huck,,,,,,,Labrador_retriever,0.8848389999999999,pupper,male
776218204058357768,2016-09-15 00:36:55,iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13.0,13.0,None,,,,,,,Samoyed,0.940326,floofer,male
776201521193218049,2016-09-14 23:30:38,iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10.0,10.0,O,,,,,,,Rottweiler,0.502228,,male
776088319444877312,2016-09-14 16:00:49,iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10.0,10.0,None,1887.0,False,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,7.760883194448773e+17,154.0,False,pug,7.657020000000001e-05,,NaN
775842724423557120,2016-09-13 23:44:54,iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12.0,12.0,Blue,11979.0,False,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,7.758427244235571e+17,2722.0,False,chow,0.520022,,male
775364825476165632,2016-09-12 16:05:54,iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11.0,11.0,Finley,7575.0,False,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,7.753648254761656e+17,3049.0,False,beagle,0.571229,doggo,male
775085132600442880,2016-09-11 21:34:30,iPhone,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13.0,13.0,Tucker,15913.0,False,This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,7.750851326004429e+17,4841.0,False,chow,0.316565,,male
774757898236878852,2016-09-10 23:54:11,iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12.0,12.0,Finley,,,,,,,toy_poodle,0.7199409999999999,,female
774639387460112384,2016-09-10 16:03:16,iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10.0,10.0,Sprinkles,6890.0,False,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,7.746393874601124e+17,1765.0,False,Walker_hound,0.6275930000000001,,male
774314403806253056,2016-09-09 18:31:54,iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14.0,14.0,None,22246.0,False,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,7.74314403806253e+17,5651.0,False,Eskimo_dog,0.5960449999999999,,male
773985732834758656,2016-09-08 20:45:53,iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11.0,11.0,Winnie,10972.0,False,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,7.739857328347587e+17,3965.0,False,pug,0.10957,pupper,female
773922284943896577,2016-09-08 16:33:46,iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12.0,12.0,Heinrich,,,,,,,Pomeranian,0.554331,,male
773704687002451968,2016-09-08 02:09:06,iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12.0,12.0,Loki,6751.0,False,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,7.73704687002452e+17,1661.0,False,silky_terrier,0.324251,,male
773670353721753600,2016-09-07 23:52:41,iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10.0,10.0,Shakespeare,5460.0,False,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,7.736703537217536e+17,1336.0,False,Old_English_sheepdog,0.969311,,male
773547596996571136,2016-09-07 15:44:53,iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11.0,11.0,Chelsea,22590.0,False,This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,7.735475969965711e+17,6307.0,False,Norwegian_elkhound,0.372202,pupper,female
773308824254029826,2016-09-06 23:56:05,iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12.0,12.0,Bungalo,,,,,,,Labrador_retriever,0.151406,,female
773247561583001600,2016-09-06 19:52:39,iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10.0,10.0,Chip,9653.0,False,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,7.732475615830016e+17,3309.0,False,miniature_pinscher,0.08336879999999999,,male
773191612633579521,2016-09-06 16:10:20,iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12.0,12.0,Grey,,,,,,,Blenheim_spaniel,0.427766,,male
772877495989305348,2016-09-05 19:22:09,Twitter,You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11.0,11.0,None,,,,,,,Norwegian_elkhound,0.138523,,NaN
772826264096874500,2016-09-05 15:58:34,iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11.0,11.0,Roosevelt,,,,,,,basset,0.915351,,male
772581559778025472,2016-09-04 23:46:12,iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10.0,10.0,None,6639.0,False,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,7.725815597780255e+17,1728.0,False,Newfoundland,0.574345,,NaN
772193107915964416,2016-09-03 22:02:38,iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12.0,12.0,Willem,6176.0,False,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,7.721931079159644e+17,1422.0,False,Pembroke,0.367945,pupper,male
772152991789019136,2016-09-03 19:23:13,iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,10.0,10.0,None,3890.0,False,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets https://t.co/H9yjI9eo3A,7.721529917890191e+17,1154.0,False,golden_retriever,0.275318,,NaN
772117678702071809,2016-09-03 17:02:54,iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10 https://t.co/GHOfbTVQti,12.0,12.0,Jack,,,,,,,Labrador_retriever,0.217821,,male
772114945936949249,2016-09-03 16:52:02,iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort https://t.co/CbtNfecWiT,10.0,10.0,Finn,,,,,,,Chihuahua,0.803293,,male
772102971039580160,2016-09-03 16:04:27,iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,11.0,11.0,Penny,4087.0,False,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af https://t.co/B2f3XkGU5c,7.721029710395802e+17,954.0,False,Pembroke,0.54178,,female
771770456517009408,2016-09-02 18:03:10,iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,11.0,11.0,Davey,12254.0,False,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom https://t.co/E6bGWf9EOm,7.717704565170094e+17,3460.0,False,papillon,0.53318,,NaN
771500966810099713,2016-09-02 00:12:18,iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back https://t.co/1tWe5zZoHv,12.0,12.0,Dakota,,,,,,,Labrador_retriever,0.833952,,male
771380798096281600,2016-09-01 16:14:48,iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,11.0,11.0,Fizz,10718.0,False,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af https://t.co/sPB5JMnWBn,7.713807980962816e+17,5198.0,False,collie,0.503728,,female
771136648247640064,2016-09-01 00:04:38,iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,11.0,11.0,Dixie,9347.0,False,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10 https://t.co/8VEDZKHddR,7.7113664824764e+17,2984.0,False,golden_retriever,0.297402,,female
771102124360998913,2016-08-31 21:47:27,iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop https://t.co/K5Jo7QRCvA,12.0,12.0,Charlie,,,,,,,Labrador_retriever,0.568789,,male
770787852854652928,2016-08-31 00:58:39,iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,10.0,10.0,Winston,5034.0,False,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston https://t.co/d0QEbp78Yi,7.707878528546529e+17,1227.0,False,Bernese_mountain_dog,0.787812,,male
770772759874076672,2016-08-30 23:58:40,iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,11.0,11.0,Sebastian,5292.0,False,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely https://t.co/lqr0NdtwQo,7.707727598740767e+17,1447.0,False,chow,0.979515,,male
770414278348247044,2016-08-30 00:14:12,iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution https://t.co/OUwWbEKOUV,11.0,11.0,Al,,,,,,,golden_retriever,0.0535696,,male
770293558247038976,2016-08-29 16:14:30,iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,10.0,10.0,Jackson,6375.0,False,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10 https://t.co/3fEPpj0KYw,7.70293558247039e+17,1510.0,False,Italian_greyhound,0.931668,,NaN
770069151037685760,2016-08-29 01:22:47,iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,10.0,10.0,Carbon,7737.0,False,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy https://t.co/mADHGenzFS,7.700691510376858e+17,2340.0,False,Boston_bull,0.414965,,male
769940425801170949,2016-08-28 16:51:16,iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob https://t.co/guDkLrX8zV,12.0,12.0,Klein,,,,,,,miniature_pinscher,0.796313,,male
769695466921623552,2016-08-28 00:37:54,iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,13.0,13.0,Titan,6538.0,False,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af https://t.co/vhrkz0dK4v,7.696954669216236e+17,1702.0,False,pug,0.407117,,male
769212283578875904,2016-08-26 16:37:54,iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,12.0,12.0,DonDon,5518.0,False,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon https://t.co/OCYLz3fjVE,7.692122835788759e+17,1759.0,False,golden_retriever,0.16653800000000002,,male
768970937022709760,2016-08-26 00:38:52,Twitter,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,12.0,12.0,Kirby,14665.0,False,This is Kirby. His bowl weighs more than him. 12/10 would assist https://t.co/UlB2mzw3Xs,7.689709370227098e+17,6645.0,False,Pomeranian,0.182358,,male
768855141948723200,2016-08-25 16:58:45,iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,11.0,11.0,Jesse,4284.0,False,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10 https://t.co/1BxxcdVNJ8,7.688551419487232e+17,905.0,False,chow,0.7202189999999999,,male
768609597686943744,2016-08-25 00:43:02,iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,10.0,10.0,Lou,4203.0,False,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet https://t.co/dZPMLresEr,7.686095976869437e+17,1227.0,False,basenji,0.183283,,male
768596291618299904,2016-08-24 23:50:10,iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,12.0,12.0,Oakley,5138.0,False,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10 https://t.co/J2AJdyxglH,7.685962916182999e+17,1305.0,False,Great_Pyrenees,0.729745,,NaN
768473857036525572,2016-08-24 15:43:39,iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset https://t.co/goy9053wC7,11.0,11.0,Chevy,,,,,,,Labrador_retriever,0.73917,,male
767754930266464257,2016-08-22 16:06:54,iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af https://t.co/Nb68IsVb9O,11.0,11.0,Philbert,,,,,,,vizsla,0.307794,,male
767500508068192258,2016-08-21 23:15:55,iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af https://t.co/Z2g2YWPzX2,12.0,12.0,Louie,,,,,,,chow,0.483228,,male
767122157629476866,2016-08-20 22:12:29,iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10 https://t.co/IEARC2sRzC,13.0,13.0,Rupert,,,,,,,toy_poodle,0.873841,,male
766793450729734144,2016-08-20 00:26:19,iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,10.0,10.0,Rufus,5173.0,False,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup https://t.co/exrRjjJqeO,7.667934507297341e+17,1379.0,False,beagle,0.451697,,male
